OrderNumber,Provider,EventTime,Status,SourceCity,SourceCountry,SourceLat,SourceLong,DestinationName,DestinationStreet,DestinationCity,DestinationZip,DestinationCountry,DestinationLat,DestinationLong,ShippingContents,WeightKg,FailureNote,Meta_CancelReason,Meta_RerouteCount,Meta_DowntimeHours,Meta_DelayHours
9a70cbc1-b572-4c66-b69e-a397ce11f7b6,DPD,2025-05-13T11:37:42.712086Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Amanda Dudley,Elm St 169,Brussels,77713,Belgium,50.8503,4.3517,"[{""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""40"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 2}]",5.43,,,,,
9a70cbc1-b572-4c66-b69e-a397ce11f7b6,DPD,2025-05-17T02:10:52.112263Z,Routing,Tallinn,Estonia,59.437,24.7536,Amanda Dudley,Elm St 169,Brussels,77713,Belgium,50.8503,4.3517,"[{""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""40"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 2}]",5.43,,,,,
9a70cbc1-b572-4c66-b69e-a397ce11f7b6,DPD,2025-05-19T00:33:22.574573Z,Delivered,Tallinn,Estonia,59.437,24.7536,Amanda Dudley,Elm St 169,Brussels,77713,Belgium,50.8503,4.3517,"[{""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""40"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""38"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 2}]",5.43,,,,,
bf101272-e10e-4596-acde-e848d645b189,DPD,2025-05-28T04:20:07.587258Z,Dispatched,Berlin,Germany,52.52,13.405,Patricia Bradford,Elm St 107,Copenhagen,43793,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 2}]",4.94,,,,,
bf101272-e10e-4596-acde-e848d645b189,DPD,2025-06-03T00:11:57.427408Z,PickedUp,Berlin,Germany,52.52,13.405,Patricia Bradford,Elm St 107,Copenhagen,43793,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 2}]",4.94,,,,,
bf101272-e10e-4596-acde-e848d645b189,DPD,2025-06-08T18:39:16.382697Z,Routing,Berlin,Germany,52.52,13.405,Patricia Bradford,Elm St 107,Copenhagen,43793,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 2}]",4.94,,,,,
bf101272-e10e-4596-acde-e848d645b189,DPD,2025-06-10T10:31:53.838811Z,Delivered,Berlin,Germany,52.52,13.405,Patricia Bradford,Elm St 107,Copenhagen,43793,Denmark,55.6761,12.5683,"[{""category"": ""Kids"", ""name"": ""Stockholm Modern"", ""size"": ""42"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""38"", ""qty"": 2}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""40"", ""qty"": 2}]",4.94,,,,,
ef17df02-425d-4ff4-83de-e34a9ac21b48,DPD,2025-05-18T04:31:20.866927Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,David Walters,Main St 43,Rome,11539,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",5.08,,,,,
ef17df02-425d-4ff4-83de-e34a9ac21b48,DPD,2025-05-19T09:24:23.936514Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,David Walters,Main St 43,Rome,11539,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",5.08,,,,,
ef17df02-425d-4ff4-83de-e34a9ac21b48,DPD,2025-05-22T05:14:44.232491Z,Routing,Stockholm,Sweden,59.3293,18.0686,David Walters,Main St 43,Rome,11539,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",5.08,,,,,
ef17df02-425d-4ff4-83de-e34a9ac21b48,DPD,2025-05-23T15:49:39.772930Z,Delivered,Stockholm,Sweden,59.3293,18.0686,David Walters,Main St 43,Rome,11539,Italy,41.9028,12.4964,"[{""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Colours"", ""name"": ""Rainbow Dream"", ""size"": ""42"", ""qty"": 1}, {""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",5.08,,,,,
3e296c96-63f6-4f26-849b-5e988ccacc4b,DPD,2025-05-04T19:48:01.840286Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Cynthia Garza,Elm St 34,Warsaw,69665,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",1.47,,,,,
3e296c96-63f6-4f26-849b-5e988ccacc4b,DPD,2025-05-10T07:01:48.818955Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Cynthia Garza,Elm St 34,Warsaw,69665,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",1.47,,,,,
3e296c96-63f6-4f26-849b-5e988ccacc4b,DPD,2025-05-13T20:19:33.512571Z,Routing,Tallinn,Estonia,59.437,24.7536,Cynthia Garza,Elm St 34,Warsaw,69665,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",1.47,,,,,
3e296c96-63f6-4f26-849b-5e988ccacc4b,DPD,2025-05-14T09:46:08.245972Z,Delivered,Tallinn,Estonia,59.437,24.7536,Cynthia Garza,Elm St 34,Warsaw,69665,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",1.47,,,,,
9aa589cb-c919-468c-b4c0-b4244e132685,DPD,2025-05-31T21:54:15.998958Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Emily Kelley,Maple Ave 179,Helsinki,60981,Finland,60.1699,24.9384,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",1.9,,,,,
9aa589cb-c919-468c-b4c0-b4244e132685,DPD,2025-06-06T23:26:45.143303Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Emily Kelley,Maple Ave 179,Helsinki,60981,Finland,60.1699,24.9384,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",1.9,,,,,
9aa589cb-c919-468c-b4c0-b4244e132685,DPD,2025-06-15T16:07:22.452642Z,Routing,Stockholm,Sweden,59.3293,18.0686,Emily Kelley,Maple Ave 179,Helsinki,60981,Finland,60.1699,24.9384,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",1.9,Delayed in transit,,,,12.25
9aa589cb-c919-468c-b4c0-b4244e132685,DPD,2025-06-17T09:56:47.941046Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Emily Kelley,Maple Ave 179,Helsinki,60981,Finland,60.1699,24.9384,"[{""category"": ""GenZ Pros"", ""name"": ""Emerald Green"", ""size"": ""38"", ""qty"": 2}]",1.9,,,,,
fa6b2d7c-ba5c-47b5-8425-4ad3d932db3c,DPD,2025-05-12T15:23:16.276883Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Scott Price,High St 131,Oslo,96650,Norway,59.9139,10.7522,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 1}]",3.91,,,,,
fa6b2d7c-ba5c-47b5-8425-4ad3d932db3c,DPD,2025-05-14T03:12:49.284955Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Scott Price,High St 131,Oslo,96650,Norway,59.9139,10.7522,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 1}]",3.91,,,,,
fa6b2d7c-ba5c-47b5-8425-4ad3d932db3c,DPD,2025-05-20T15:58:29.197548Z,Routing,Tallinn,Estonia,59.437,24.7536,Scott Price,High St 131,Oslo,96650,Norway,59.9139,10.7522,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 1}]",3.91,,,,,
fa6b2d7c-ba5c-47b5-8425-4ad3d932db3c,DPD,2025-05-22T05:09:15.729347Z,Delivered,Tallinn,Estonia,59.437,24.7536,Scott Price,High St 131,Oslo,96650,Norway,59.9139,10.7522,"[{""category"": ""Kids"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 1}]",3.91,,,,,
708daacd-c089-4df2-a97d-97eb7c7672a1,DPD,2025-05-07T07:07:02.332237Z,Dispatched,Berlin,Germany,52.52,13.405,Kristen Stokes,Main St 91,Amsterdam,42681,Netherlands,52.3676,4.9041,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 2}]",4.5,,,,,
708daacd-c089-4df2-a97d-97eb7c7672a1,DPD,2025-05-14T06:07:51.391014Z,PickedUp,Berlin,Germany,52.52,13.405,Kristen Stokes,Main St 91,Amsterdam,42681,Netherlands,52.3676,4.9041,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 2}]",4.5,,,,,
708daacd-c089-4df2-a97d-97eb7c7672a1,DPD,2025-05-18T23:05:17.415018Z,Routing,Berlin,Germany,52.52,13.405,Kristen Stokes,Main St 91,Amsterdam,42681,Netherlands,52.3676,4.9041,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 2}]",4.5,,,,,
708daacd-c089-4df2-a97d-97eb7c7672a1,DPD,2025-05-21T20:46:56.018681Z,Delivered,Berlin,Germany,52.52,13.405,Kristen Stokes,Main St 91,Amsterdam,42681,Netherlands,52.3676,4.9041,"[{""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Vivid Runner"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Kids"", ""name"": ""Tallinn Kids"", ""size"": ""42"", ""qty"": 2}]",4.5,,,,,
300b7292-f83e-40bb-8dd8-00d0bf067d90,DPD,2025-05-28T09:21:12.795990Z,Dispatched,Berlin,Germany,52.52,13.405,Ryan Woods,High St 34,Oslo,53514,Norway,59.9139,10.7522,"[{""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""38"", ""qty"": 2}]",3.25,,,,,
300b7292-f83e-40bb-8dd8-00d0bf067d90,DPD,2025-06-02T08:18:44.186064Z,PickedUp,Berlin,Germany,52.52,13.405,Ryan Woods,High St 34,Oslo,53514,Norway,59.9139,10.7522,"[{""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""38"", ""qty"": 2}]",3.25,,,,,
300b7292-f83e-40bb-8dd8-00d0bf067d90,DPD,2025-06-12T20:14:35.667545Z,Routing,Berlin,Germany,52.52,13.405,Ryan Woods,High St 34,Oslo,53514,Norway,59.9139,10.7522,"[{""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""38"", ""qty"": 2}]",3.25,Rerouted due to customs,,1.0,,
300b7292-f83e-40bb-8dd8-00d0bf067d90,DPD,2025-06-14T20:07:34.128167Z,Delivered,Berlin,Germany,52.52,13.405,Ryan Woods,High St 34,Oslo,53514,Norway,59.9139,10.7522,"[{""category"": ""GenZ Pros"", ""name"": ""Berlin Classic"", ""size"": ""42"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Tallinn Kids"", ""size"": ""38"", ""qty"": 2}]",3.25,,,,,
992046d8-7cbd-4d91-8f00-fbbf928a373f,DPD,2025-05-03T03:36:33.808194Z,Dispatched,Berlin,Germany,52.52,13.405,Keith Schultz,Main St 91,Rome,85370,Italy,41.9028,12.4964,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}]",3.76,,,,,
992046d8-7cbd-4d91-8f00-fbbf928a373f,DPD,2025-05-07T01:12:48.791888Z,PickedUp,Berlin,Germany,52.52,13.405,Keith Schultz,Main St 91,Rome,85370,Italy,41.9028,12.4964,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}]",3.76,,,,,
992046d8-7cbd-4d91-8f00-fbbf928a373f,DPD,2025-05-08T22:49:04.103842Z,Routing,Berlin,Germany,52.52,13.405,Keith Schultz,Main St 91,Rome,85370,Italy,41.9028,12.4964,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}]",3.76,,,,,
992046d8-7cbd-4d91-8f00-fbbf928a373f,DPD,2025-05-11T17:08:56.394274Z,Delivered,Berlin,Germany,52.52,13.405,Keith Schultz,Main St 91,Rome,85370,Italy,41.9028,12.4964,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""36"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Unicorn Spark"", ""size"": ""42"", ""qty"": 1}]",3.76,,,,,
f7a72989-dce8-46d8-9e6e-5b3e08c8462c,DPD,2025-05-27T00:02:38.157053Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Annette Buchanan,Maple Ave 129,Copenhagen,27663,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}]",1.46,,,,,
f7a72989-dce8-46d8-9e6e-5b3e08c8462c,DPD,2025-05-29T00:43:25.458942Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Annette Buchanan,Maple Ave 129,Copenhagen,27663,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}]",1.46,,,,,
f7a72989-dce8-46d8-9e6e-5b3e08c8462c,DPD,2025-06-03T12:30:46.055605Z,Routing,Stockholm,Sweden,59.3293,18.0686,Annette Buchanan,Maple Ave 129,Copenhagen,27663,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}]",1.46,,,,,
f7a72989-dce8-46d8-9e6e-5b3e08c8462c,DPD,2025-06-05T19:25:31.258044Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Annette Buchanan,Maple Ave 129,Copenhagen,27663,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Stockholm Modern"", ""size"": ""40"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Stockholm Modern"", ""size"": ""44"", ""qty"": 1}]",1.46,,,,,
b171b7fe-144d-4ad4-8da6-49f57a1958ce,DPD,2025-05-04T10:56:58.984694Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Lauren Jones,High St 89,Gothenburg,48758,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}]",1.77,,,,,
b171b7fe-144d-4ad4-8da6-49f57a1958ce,DPD,2025-05-15T12:46:56.229541Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Lauren Jones,High St 89,Gothenburg,48758,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}]",1.77,Late pickup due to weather,,,3.16,
b171b7fe-144d-4ad4-8da6-49f57a1958ce,DPD,2025-05-19T10:39:33.636303Z,Routing,Tallinn,Estonia,59.437,24.7536,Lauren Jones,High St 89,Gothenburg,48758,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}]",1.77,,,,,
b171b7fe-144d-4ad4-8da6-49f57a1958ce,DPD,2025-05-20T23:45:04.320343Z,Delivered,Tallinn,Estonia,59.437,24.7536,Lauren Jones,High St 89,Gothenburg,48758,Sweden,57.7089,11.9746,"[{""category"": ""Colours"", ""name"": ""Tallinn Kids"", ""size"": ""44"", ""qty"": 2}]",1.77,,,,,
d876f0c0-6be6-4763-8ce3-9cb782ce3c9c,DPD,2025-05-26T13:09:29.873293Z,Dispatched,Tallinn,Estonia,59.437,24.7536,Alejandro Ruiz,Maple Ave 138,Copenhagen,89595,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""36"", ""qty"": 1}]",2.1,,,,,
d876f0c0-6be6-4763-8ce3-9cb782ce3c9c,DPD,2025-06-03T07:04:19.219293Z,PickedUp,Tallinn,Estonia,59.437,24.7536,Alejandro Ruiz,Maple Ave 138,Copenhagen,89595,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""36"", ""qty"": 1}]",2.1,,,,,
d876f0c0-6be6-4763-8ce3-9cb782ce3c9c,DPD,2025-06-08T18:23:08.759461Z,Routing,Tallinn,Estonia,59.437,24.7536,Alejandro Ruiz,Maple Ave 138,Copenhagen,89595,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""36"", ""qty"": 1}]",2.1,,,,,
d876f0c0-6be6-4763-8ce3-9cb782ce3c9c,DPD,2025-06-09T12:47:43.905519Z,Delivered,Tallinn,Estonia,59.437,24.7536,Alejandro Ruiz,Maple Ave 138,Copenhagen,89595,Denmark,55.6761,12.5683,"[{""category"": ""Colours"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Kids"", ""name"": ""Berlin Classic"", ""size"": ""36"", ""qty"": 1}]",2.1,,,,,
812a1fa4-9838-42c0-86f2-3cf68a6ad83f,DPD,2025-05-15T20:48:07.767259Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,John George,High St 124,Warsaw,63311,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 2}]",4.03,,,,,
812a1fa4-9838-42c0-86f2-3cf68a6ad83f,DPD,2025-05-19T02:37:42.541635Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,John George,High St 124,Warsaw,63311,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 2}]",4.03,,,,,
812a1fa4-9838-42c0-86f2-3cf68a6ad83f,DPD,2025-05-23T18:30:40.524109Z,Routing,Stockholm,Sweden,59.3293,18.0686,John George,High St 124,Warsaw,63311,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 2}]",4.03,,,,,
812a1fa4-9838-42c0-86f2-3cf68a6ad83f,DPD,2025-05-24T15:47:22.571085Z,Delivered,Stockholm,Sweden,59.3293,18.0686,John George,High St 124,Warsaw,63311,Poland,52.2297,21.0122,"[{""category"": ""Altars"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 1}, {""category"": ""GenZ Pros"", ""name"": ""Unicorn Spark"", ""size"": ""44"", ""qty"": 2}]",4.03,,,,,
6fd3af03-f2db-4096-b7fc-99d2d0f0715c,DPD,2025-05-24T07:47:45.770350Z,Dispatched,Stockholm,Sweden,59.3293,18.0686,Stephanie Holloway,Main St 29,Tartu,56247,Estonia,58.3776,26.729,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",4.58,,,,,
6fd3af03-f2db-4096-b7fc-99d2d0f0715c,DPD,2025-05-26T16:15:26.894179Z,PickedUp,Stockholm,Sweden,59.3293,18.0686,Stephanie Holloway,Main St 29,Tartu,56247,Estonia,58.3776,26.729,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",4.58,,,,,
6fd3af03-f2db-4096-b7fc-99d2d0f0715c,DPD,2025-06-01T12:05:47.262190Z,Routing,Stockholm,Sweden,59.3293,18.0686,Stephanie Holloway,Main St 29,Tartu,56247,Estonia,58.3776,26.729,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",4.58,,,,,
6fd3af03-f2db-4096-b7fc-99d2d0f0715c,DPD,2025-06-04T09:02:51.599054Z,Delivered,Stockholm,Sweden,59.3293,18.0686,Stephanie Holloway,Main St 29,Tartu,56247,Estonia,58.3776,26.729,"[{""category"": ""Altars"", ""name"": ""Berlin Classic"", ""size"": ""44"", ""qty"": 2}, {""category"": ""Altars"", ""name"": ""Vivid Runner"", ""size"": ""38"", ""qty"": 1}, {""category"": ""Colours"", ""name"": ""Midnight Black"", ""size"": ""44"", ""qty"": 2}]",4.58,,,,,
baebda3c-7bab-42c4-90bc-5014e92e39a3,DPD,2025-05-12T06:29:04.720610Z,Dispatched,Berlin,Germany,52.52,13.405,Anthony Jones,Main St 6,Helsinki,85640,Finland,60.1699,24.9384,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 2}]",2.3,,,,,
baebda3c-7bab-42c4-90bc-5014e92e39a3,DPD,2025-05-15T08:39:28.264572Z,PickedUp,Berlin,Germany,52.52,13.405,Anthony Jones,Main St 6,Helsinki,85640,Finland,60.1699,24.9384,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 2}]",2.3,,,,,
baebda3c-7bab-42c4-90bc-5014e92e39a3,DPD,2025-05-19T17:53:00.565391Z,Routing,Berlin,Germany,52.52,13.405,Anthony Jones,Main St 6,Helsinki,85640,Finland,60.1699,24.9384,"[{""category"": ""Altars"", ""name"": ""Emerald Green"", ""size"": ""42"", ""qty"": 2}]",2.3,,,,,
